file,bpm,key,tag_written,error
Subtronics/CR023 - Subtronics - Fractals LP/12. Subtronics - FUNcKED.flac,117.5,G#m,True,
Subtronics/CR023 - Subtronics - Fractals LP/08. Subtronics - Cyclops Rocks.flac,152.0,F#m,True,
Subtronics/CR023 - Subtronics - Fractals LP/03. Subtronics - Cabin Fever.flac,143.6,Gm,True,
Subtronics/CR023 - Subtronics - Fractals LP/07. Subtronics - Gummy Worm (feat. Boogie T).flac,143.6,Fm,True,
Subtronics/CR023 - Subtronics - Fractals LP/16. Subtronics - Metafractal.flac,136.0,Gm,True,
Subtronics/CR023 - Subtronics - Fractals LP/11. Subtronics - Into Pieces (feat. Grabbitz).flac,86.1,Bbm,True,
Subtronics/Subtronics - Depth Perception (2018) - WEB FLAC [SubCarbon] - album/1-03 - Depth Perception.flac,86.1,Fm,True,
Subtronics/Subtronics - Depth Perception (2018) - WEB FLAC [SubCarbon] - album/1-02 - Warp Drive.flac,152.0,Fm,True,
Subtronics/Subtronics - Depth Perception (2018) - WEB FLAC [SubCarbon] - album/1-04 - Hit Em.flac,69.8,D#m,True,
Subtronics/Subtronics - Depth Perception (2018) - WEB FLAC [SubCarbon] - album/1-01 - Bubble Flex.flac,152.0,Fm,True,
Subtronics/Subtronics - Wooked On Tronics (2019) [FLAC]/2 - Gyroscope.flac,161.5,Fm,True,
Subtronics/Subtronics - Wooked On Tronics (2019) [FLAC]/5 - MAD.flac,71.8,Em,True,
Subtronics/Subtronics - Wooked On Tronics (2019) [FLAC]/3 - Face Off.flac,143.6,Fm,True,
Subtronics/Subtronics - Wooked On Tronics (2019) [FLAC]/1 - Death Wish.flac,152.0,Fm,True,
Subtronics/Subtronics - Wooked On Tronics (2019) [FLAC]/4 - Failure Rate.flac,143.6,Em,True,
Subtronics/DRT009 - Subtronics - Thermal Expansion EP/3. Subtronics - Damage Report.flac,143.6,Em,True,
Subtronics/DRT009 - Subtronics - Thermal Expansion EP/4. Subtronics - Thermal Expansion.flac,143.6,Fm,True,
Subtronics/DRT009 - Subtronics - Thermal Expansion EP/2. Subtronics - Ocean Lab.flac,76.0,G#m,True,
Subtronics/DRT009 - Subtronics - Thermal Expansion EP/1. Subtronics - Shurikan.flac,143.6,Em,True,
Subtronics/Subtronics - String Theory EP/07. Subtronics - Professor Chaos.flac,76.0,Em,True,
Subtronics/Subtronics - String Theory EP/06. Subtronics - String Theory.flac,143.6,Gm,True,
Subtronics/Subtronics - String Theory EP/01. Subtronics - Nitrous Mafia.flac,143.6,Em,True,
Subtronics/Subtronics - String Theory EP/02. Subtronics - Clockwork.flac,143.6,Fm,True,
Subtronics/Subtronics - String Theory EP/05. Subtronics & Kompany - Wicked Witch.flac,152.0,Fm,True,
Subtronics/Subtronics - String Theory EP/03. Subtronics & Wooli - Melt Ur Brain.flac,71.8,A,True,
Subtronics/Subtronics - String Theory EP/04. Subtronics - bRoKeN cOdE.flac,68.0,Fm,True,
Subtronics/BLA011 - Subtronics - Impact EP/03. Subtronics - Paranoid.flac,143.6,Fm,True,
Subtronics/BLA011 - Subtronics - Impact EP/01. Subtronics - Impact.flac,69.8,D#m,True,
Subtronics/BLA011 - Subtronics - Impact EP/04. Subtronics & MVRDA - Brain Damage.flac,69.8,Em,True,
Subtronics/BLA011 - Subtronics - Impact EP/02. Subtronics - Warp Drive.flac,69.8,Em,True,
Subtronics/BLA011 - Subtronics - Impact EP/05. Subtronics - Impact.flac,136.0,Em,True,
Danny Brown/A4 - 3 Tearz.flac,83.4,D#m,True,
Danny Brown/A1 - Change Up.flac,123.0,Cm,True,
Danny Brown/B2 - uknowhatimsayin.flac,103.4,Cm,True,
Danny Brown/B1 - Best Life.flac,86.1,Fm,True,
Danny Brown/A2 - Theme Song.flac,86.1,C#m,True,
Danny Brown/A3 - Dirty Laundry.flac,172.3,Gm,True,
Danny Brown/A6 - Savage Nomad.flac,143.6,Fm,True,
Danny Brown/B3 - Negro Spiritual.flac,129.2,Em,True,
Danny Brown/A5 - Belly Of The Beast.flac,80.7,Dm,True,
The Doppelgangaz/chillhop beat tapes- The Doppelgangaz [side B]/06 Fall Out.mp3,76.0,Cm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/02 - Unaccommodating.flac,89.1,G#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/01 - Premonition (Intro).flac,112.3,Em,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/17 - Farewell.flac,92.3,D#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/10 - Yah Yah.flac,92.3,A,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/18 - No Regrets.flac,136.0,Fm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/07 - Godzilla.flac,161.5,F#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/11 - Stepdad (Intro).flac,123.0,D,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/19 - I Will.flac,99.4,Gm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/15 - Little Engine.flac,103.4,A,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/20 - Alfred (Outro).flac,136.0,G,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/06 - In Too Deep.flac,89.1,A,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/14 - Never Love Again.flac,92.3,Dm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/04 - Alfred (Interlude).flac,136.0,G,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/16 - Lock It Up.flac,136.0,B,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/12 - Stepdad.flac,143.6,F#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/03 - You Gon' Learn.flac,69.8,Fm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/09 - Leaving Heaven.flac,172.3,Gm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/08 - Darkness.flac,152.0,Bb,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/13 - Marsh.flac,143.6,G#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2020 - Music To Be Murdered By/05 - Those Kinda Nights.flac,103.4,Gm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/11 - Stronger Than I Was.flac,123.0,Bm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/16 - Evil Twin.flac,83.4,Fm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/08 - Berzerk.flac,95.7,Cm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/12 - The Monster.flac,112.3,D#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/09 - Rap God.flac,152.0,Dm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/01 - Bad Guy.flac,161.5,Cm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/04 - So Much Better.flac,172.3,Am,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/07 - Asshole.flac,117.5,G#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/10 - Brainless.flac,172.3,Cm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/14 - Love Game.flac,107.7,Eb,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/13 - So Far....flac,99.4,Cm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/02 - Parking Lot (Skit).flac,136.0,Dm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/03 - Rhyme Or Reason.flac,117.5,C#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/05 - Survival.flac,172.3,D#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/15 - Headlights.flac,143.6,Db,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2013 - The Marshall Mathers LP2/06 - Legacy.flac,107.7,Gm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/07 - Tonya (Skit).flac,103.4,Bm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/14 - Must Be The Ganja.flac,172.3,Em,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/19 - Steve Bergman (Skit).flac,107.7,C#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/05 - Bagpipes From Baghdad.flac,92.3,Am,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/10 - Medicine Ball.flac,117.5,Em,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/01 - Dr. West (Skit).flac,117.5,Ab,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/08 - Same Song & Dance.flac,107.7,Bm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/03 - My Mom.flac,92.3,Em,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/17 - Beautiful.flac,129.2,Em,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/13 - Old Time's Sake (Feat. Dr. Dre).flac,89.1,F#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/02 - 3 A.M..flac,152.0,Cm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/16 - Deja Vu.flac,86.1,Fm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/15 - Mr. Mathers (Skit).flac,112.3,Fm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/09 - We Made You.flac,112.3,Dm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/12 - Stay Wide Awake.flac,152.0,Bm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/20 - Underground.flac,117.5,F#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/18 - Crack A Bottle.flac,83.4,G#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/04 - Insane.flac,103.4,Cm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/11 - Paul (Skit).flac,198.8,Cm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD1/06 - Hello.flac,95.7,Bm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD2 - Relapse Refill/07 - Drop The Bomb On 'em.flac,92.3,Cm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD2 - Relapse Refill/06 - Music Box.flac,78.3,Bbm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD2 - Relapse Refill/01 - Forever.flac,161.5,Am,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD2 - Relapse Refill/02 - Hell Breaks Loose.flac,107.7,Bm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD2 - Relapse Refill/04 - Elevator.flac,89.1,Gm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD2 - Relapse Refill/03 - Buffalo Bill.flac,117.5,Bm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2009 - Relapse/CD2 - Relapse Refill/05 - Taking My Ball.flac,92.3,Em,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD2 - The Shady Aftermath Sampler/05 - The Weekend.flac,95.7,Bm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD2 - The Shady Aftermath Sampler/04 - Gangsta.flac,172.3,Am,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD2 - The Shady Aftermath Sampler/06 - California.flac,99.4,Dm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD2 - The Shady Aftermath Sampler/03 - 'Til I Collapse Freestyle.flac,172.3,G#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD2 - The Shady Aftermath Sampler/02 - Stimulate.flac,89.1,Gm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD2 - The Shady Aftermath Sampler/01 - Rap Name.flac,172.3,Dm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/11 - Wanksta.flac,161.5,Am,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/04 - Adrenaline Rush.flac,89.1,F#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/07 - 8 Miles And Runnin'.flac,83.4,Em,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/12 - Wasting My Time.flac,73.8,G,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/13 - R.A.K.I.M..flac,123.0,Gm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/03 - 8 Mile.flac,89.1,Cm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/02 - Love Me.flac,80.7,D#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/08 - Spit Shine.flac,99.4,D#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/09 - Time Of My Life.flac,161.5,Dm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/14 - That's My Nigga Fo' Real.flac,152.0,Eb,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/05 - Places To Go.flac,161.5,D,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/16 - Rabbit Run.flac,95.7,C#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/06 - Rap Game.flac,95.7,Dm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/15 - Battle.flac,95.7,A,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/01 - Lose Yourself.flac,172.3,Gm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2002 - 8 Mile/CD1/10 - U Wanna Be Me.flac,112.3,Em,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2010 - Recovery/01 - Cold Wind Blows.flac,161.5,F#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2010 - Recovery/15 - Love The Way You Lie.flac,86.1,Dm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2010 - Recovery/11 - Cinderella Man.flac,86.1,Fm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2010 - Recovery/13 - So Bad.flac,86.1,E,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2010 - Recovery/08 - Seduction.flac,103.4,C#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2010 - Recovery/12 - 25 To Life.flac,161.5,F#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2010 - Recovery/02 - Talkin' 2 Myself.flac,184.6,Bb,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2010 - Recovery/06 - Going Through Changes.flac,172.3,Gm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2010 - Recovery/09 - No Love.flac,86.1,F#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2010 - Recovery/10 - Space Bound.flac,143.6,G,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2010 - Recovery/05 - W.T.P..flac,95.7,Eb,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2010 - Recovery/14 - Almost Famous.flac,83.4,Gm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2010 - Recovery/17 - [Untitled].flac,112.3,Bm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2010 - Recovery/04 - Won't Back Down.flac,184.6,Bb,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2010 - Recovery/16 - You're Never Over.flac,103.4,C#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2010 - Recovery/07 - Not Afraid.flac,112.3,Am,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2010 - Recovery/03 - On Fire.flac,92.3,A,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2006 - Eminem Presents The Re-Up/05 - Everything Is Shady [Cashis].flac,103.4,Fm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2006 - Eminem Presents The Re-Up/04 - Murder [Bizarre & Kuniva Of D-12].flac,107.7,F#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2006 - Eminem Presents The Re-Up/13 - We Ride For Shady [Obie Trice & Cashis].flac,129.2,Em,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2006 - Eminem Presents The Re-Up/15 - Tryin' Ta Win [Stat Quo].flac,86.1,Am,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2006 - Eminem Presents The Re-Up/09 - Trapped [Proof Of D-12].flac,107.7,G#m,True,
"Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2006 - Eminem Presents The Re-Up/07 - You Don't Know [50 Cent, Eminem, Cashis & Lloyd Banks].flac",86.1,F#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2006 - Eminem Presents The Re-Up/22 - No Apologies [Eminem].flac,95.7,Gm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2006 - Eminem Presents The Re-Up/19 - Ski Mask Way [Eminem Remix-50 Cent].flac,89.1,G#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2006 - Eminem Presents The Re-Up/14 - There He Is [Bobby Creekwater].flac,83.4,B,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2006 - Eminem Presents The Re-Up/18 - Get Low [Stat Quo].flac,143.6,F#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2006 - Eminem Presents The Re-Up/12 - By My Side [Stat Quo].flac,161.5,Em,True,
"Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2006 - Eminem Presents The Re-Up/21 - Cry Now [Shady Remix-Obie Trice, Kuniva, Bobby Creekwater, Cashis & Stat Quo].flac",117.5,Dm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2006 - Eminem Presents The Re-Up/06 - The Re-Up [Eminem & 50 Cent].flac,172.3,Gm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2006 - Eminem Presents The Re-Up/10 - Whatever You Want [Swifty Mc Vay & Mr. Porter Of D-12].flac,80.7,Gm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2006 - Eminem Presents The Re-Up/08 - Jimmy Crack Corn [Eminem & 50 Cent].flac,129.2,Em,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2006 - Eminem Presents The Re-Up/01 - Shady Narcotics [Eminem Intro].flac,136.0,Fm,True,
"Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2006 - Eminem Presents The Re-Up/02 - We're Back [Eminem, Obie Trice, Stat Quo, Bobby Creekwater & Cashis].flac",123.0,C#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2006 - Eminem Presents The Re-Up/17 - Public Enemy #1 [Eminem].flac,92.3,A,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2006 - Eminem Presents The Re-Up/16 - Smack That [Remix-Akon feat. Stat Quo & Bobby Creekwater].flac,117.5,G,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2006 - Eminem Presents The Re-Up/11 - Talkin' All That [Cashis].flac,107.7,Cm,True,
"Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2006 - Eminem Presents The Re-Up/20 - Shake That [Remix-Nate Dogg, Eminem, Obie Trice & Bobby Creekwater].flac",107.7,F#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2006 - Eminem Presents The Re-Up/03 - Pistol Pistol [Remix-Obie Trice].flac,86.1,D#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/1996 - Infinite/01 - Infinite.flac,161.5,Bm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/1996 - Infinite/04 - Tonite.flac,92.3,D#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/1996 - Infinite/11 - Jealousy Woes II.flac,86.1,Fm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/1996 - Infinite/06 - Maxine.flac,86.1,Am,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/1996 - Infinite/08 - Never 2 Far.flac,95.7,D#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/1996 - Infinite/05 - 313.flac,89.1,Bbm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/1996 - Infinite/10 - Backstabber.flac,184.6,G#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/1996 - Infinite/07 - Open Mic.flac,89.1,G#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/1999 - The Slim Shady LP/15 - Just Don't Give A Fuck.flac,86.1,Cm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/1999 - The Slim Shady LP/01 - Public Service Announcement.flac,112.3,Cm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/1999 - The Slim Shady LP/03 - Guilty Conscience.flac,92.3,Dm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/1999 - The Slim Shady LP/07 - 97' Bonnie & Clyde.flac,92.3,Cm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/1999 - The Slim Shady LP/11 - My Fault.flac,95.7,Ab,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/1999 - The Slim Shady LP/14 - Rock Bottom.flac,92.3,F#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/1999 - The Slim Shady LP/16 - Soap.flac,107.7,F#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/1999 - The Slim Shady LP/18 - I'm Shady.flac,184.6,Dm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/1999 - The Slim Shady LP/04 - Brain Damage.flac,95.7,Bb,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/1999 - The Slim Shady LP/08 - Bitch.flac,92.3,F#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/1999 - The Slim Shady LP/05 - Paul.flac,136.0,Bm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/1999 - The Slim Shady LP/19 - Bad Meets Evil.flac,95.7,D#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/1999 - The Slim Shady LP/13 - Cum On Everybody.flac,103.4,D#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/1999 - The Slim Shady LP/10 - Lounge.flac,99.4,D#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/1999 - The Slim Shady LP/09 - Role Model.flac,92.3,Bm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/1999 - The Slim Shady LP/20 - Still Don't Give A Fuck.flac,89.1,Ab,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/1999 - The Slim Shady LP/06 - If I Had.flac,83.4,Bb,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/1999 - The Slim Shady LP/12 - Ken Kaniff.flac,172.3,F#,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/1999 - The Slim Shady LP/17 - As The World Turns.flac,95.7,G#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/1999 - The Slim Shady LP/02 - My Name Is.flac,86.1,Dm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2000 - The Marshall Mathers LP/16 - Kim.flac,143.6,Cm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2000 - The Marshall Mathers LP/08 - The Real Slim Shady.flac,103.4,A,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2000 - The Marshall Mathers LP/09 - Remember Me.flac,89.1,Bm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2000 - The Marshall Mathers LP/14 - Amityville.flac,161.5,Eb,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2000 - The Marshall Mathers LP/13 - Drug Ballad.flac,103.4,Eb,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2000 - The Marshall Mathers LP/02 - Kill You.flac,107.7,Bbm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2000 - The Marshall Mathers LP/18 - Criminal.flac,103.4,Fm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2000 - The Marshall Mathers LP/01 - Public Service Announcement 2000.flac,123.0,Bm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2000 - The Marshall Mathers LP/05 - Who Knew.flac,99.4,Bbm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2000 - The Marshall Mathers LP/15 - Bitch Please II.flac,95.7,Em,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2000 - The Marshall Mathers LP/03 - Stan.flac,161.5,C#m,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2000 - The Marshall Mathers LP/10 - I'm Back.flac,172.3,Fm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2000 - The Marshall Mathers LP/11 - Marshall Mathers.flac,95.7,Ab,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2000 - The Marshall Mathers LP/04 - Paul (Skit).flac,129.2,Bbm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2000 - The Marshall Mathers LP/06 - Steve Berman.flac,107.7,Gm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2000 - The Marshall Mathers LP/12 - Ken Kaniff (Skit).flac,92.3,Dm,True,
Eminem - Discography 1996-2020 [FLAC] vtwin88cube/2000 - The Marshall Mathers LP/07 - The Way I Am.flac,117.5,Cm,True,
